time	Loc01	Loc02	Loc03	Loc04	Loc05	Loc06	Loc07	Loc08	Loc09	Loc10	Loc11	Loc12	Loc13	Loc14	Loc15	Loc16	Loc17	Loc18	Loc19	Loc20	Loc21	Loc22	Loc23	Loc24	Loc25	Loc26	Loc27	Loc28	Loc29	Loc30	Loc31	Loc32	Loc33	Loc34	Loc35	Loc36	Loc37	Loc38	Loc39	Loc40	Loc41	Loc42	Loc43	Loc44	Loc45	Loc46	Loc47	Loc48	Loc49	Loc50	Loc51	Loc52	Loc53	Loc54	Loc55	Loc56	Loc57	Loc58	Loc59	Loc60	Loc61	Loc62	Loc63	Loc64	Loc65	Loc66	Loc67	Loc68	Loc69	Loc70	Loc71	Loc72	Loc73	Loc74	Loc75	Loc76	Loc77	Loc78	Loc79	Loc80	Loc81	Loc82	Loc83	Loc84	Loc85	Loc86	Loc87	Loc88	Loc89	Loc90	Loc91	Loc92	Loc93	Loc94	Loc95	Loc96
151501135	39	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	160	56	0	0	0	0	0	0	0	0	40	7	0	0	0	0	0	0	0	0	0	0	0	124	40	0	202	0	0	0	12	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	49	0	3	0	0	0	10	0	0	0	90	141	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	98
151534478	20	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	129	36	0	0	0	0	0	0	0	0	25	17	0	0	0	0	0	0	0	0	0	0	0	187	41	0	161	0	0	2	5	0	0	0	0	10	0	31	0	0	0	0	161	0	0	0	0	0	46	0	0	0	0	0	9	0	0	101	127	71	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	54
151567817	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	61	20	0	0	0	8	0	0	0	0	19	23	0	0	0	0	0	0	0	0	0	0	0	136	25	0	191	0	0	0	2	0	0	0	0	7	0	54	0	0	0	0	96	0	0	0	0	0	29	0	3	0	0	0	6	0	0	134	128	51	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	32
151606414	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0	23	11	0	0	0	64	0	0	0	0	12	15	0	0	0	0	0	0	0	0	0	0	0	114	14	0	101	0	0	4	0	0	0	0	0	3	0	28	0	0	0	0	191	0	0	0	0	0	0	0	15	0	0	0	4	0	98	29	144	41	0	0	0	37	0	46	0	0	0	0	0	0	0	1	0	0	0	2
151654468	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	15	0	0	15	0	0	0	40	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	60	55	0	0	0	0	0	0	0	2	0	28	0	0	0	0	188	0	0	0	0	0	0	109	10	0	0	0	2	0	72	5	109	26	0	28	0	10	0	24	0	0	0	0	0	0	0	103	0	0	0	0
151667893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	40	0	0	0	25	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	55	101	0	0	0	0	33	0	0	0	0	55	0	0	0	0	110	0	0	0	0	0	0	63	0	0	0	0	0	0	65	13	127	16	0	89	0	0	0	16	0	0	0	0	0	0	0	75	0	0	0	0
151721650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	46	0	0	0	218	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	138	78	0	0	0	0	108	0	0	0	0	49	0	0	0	0	34	0	0	0	0	0	0	38	0	0	0	0	0	0	27	32	115	8	104	81	7	0	0	9	0	0	0	0	0	0	0	72	0	0	0	0
151771021	0	0	3	0	0	0	0	0	0	0	0	0	0	0	132	0	16	0	0	53	199	0	0	327	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	45	79	152	182	86	0	146	0	0	109	0	0	2	0	39	0	0	0	0	47	0	0	0	0	0	0	31	0	0	0	0	8	102	1	29	272	48	80	95	72	0	0	19	0	0	0	0	0	0	0	100	0	82	0	0
151801188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	79	0	0	0	115	196	71	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	16	62	60	20	0	101	0	0	59	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	18	0	32	166	3	72	48	3	0	0	0	0	0	0	0	0	0	0	7	0	42	0	0
151834580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	106	0	0	0	212	407	116	0	70	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9	74	43	1	48	0	148	0	0	50	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	38	0	110	87	5	41	36	0	0	0	0	0	0	0	0	0	0	0	0	16	47	0	0
151868071	0	0	0	0	0	0	0	0	0	0	1	0	0	0	26	121	21	0	0	121	386	48	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	72	43	0	91	0	166	0	0	27	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	45	0	182	63	4	18	29	0	0	30	0	0	0	0	0	0	0	0	0	44	46	0	0
151901156	0	0	0	0	0	0	0	0	0	0	120	0	12	0	19	82	115	0	0	117	185	60	0	19	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	6	52	42	0	110	0	201	0	0	10	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	27	0	197	60	3	0	85	0	0	45	0	0	0	0	0	0	0	0	0	46	16	0	0
151934510	0	0	0	0	0	0	0	0	0	0	20	0	212	0	19	52	82	0	0	89	115	34	0	20	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	3	39	23	0	96	0	109	0	0	1	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	3	0	162	142	1	0	60	0	0	34	0	0	0	0	0	0	67	0	0	22	1	0	0
151967859	0	0	0	0	0	0	0	0	0	0	19	0	117	0	14	30	57	0	0	72	96	24	0	18	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	1	14	2	0	96	0	62	0	0	0	0	0	0	89	0	0	0	0	0	83	0	0	0	0	0	0	0	0	81	0	0	0	0	0	190	36	0	0	43	0	0	19	0	0	0	0	0	0	95	0	0	6	0	0	0
152000883	0	0	0	0	0	0	0	0	0	0	28	0	67	0	4	13	32	0	0	46	52	11	0	10	0	0	0	0	0	13	122	23	0	0	0	0	53	0	0	0	0	1	0	0	0	84	0	29	0	0	0	0	0	0	40	0	0	0	0	0	53	0	0	0	0	0	0	0	0	117	0	0	1	0	47	187	227	0	0	25	0	0	5	0	0	0	0	0	0	49	0	0	0	0	0	0
152034429	0	0	0	0	0	0	0	0	0	0	97	0	46	0	0	8	16	0	0	38	25	2	0	4	0	0	0	0	0	65	120	31	0	0	0	0	30	0	0	0	0	1	1	0	0	63	0	7	0	0	0	0	0	0	33	0	0	0	0	0	33	0	0	0	0	0	0	0	0	84	0	0	150	0	64	78	274	0	0	13	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0
152067909	0	0	0	0	0	0	0	0	0	0	61	0	36	0	1	2	10	0	0	10	124	0	0	1	0	0	0	0	0	93	167	0	0	0	0	0	12	0	0	0	0	0	0	0	0	42	0	4	87	0	0	0	0	0	19	0	0	0	0	0	14	0	0	0	0	0	0	0	0	58	0	0	116	0	75	55	148	0	12	6	0	0	0	0	0	0	0	0	0	2	0	89	0	0	0	0
152100879	0	0	72	0	0	0	0	0	0	0	22	0	22	0	7	0	6	0	0	4	202	0	0	0	0	0	0	0	0	61	286	0	0	0	0	0	0	0	0	0	0	14	0	0	0	25	0	1	118	0	0	0	0	153	0	0	0	37	0	0	0	0	0	0	0	0	0	0	20	28	0	0	59	0	78	39	101	0	84	0	0	0	0	0	0	0	46	0	0	0	0	79	0	0	0	0
152134598	0	0	52	0	0	0	0	0	0	0	0	0	9	0	8	0	3	0	0	2	147	58	0	0	0	0	0	0	0	54	161	0	0	0	0	0	0	0	0	0	0	37	0	0	0	17	0	1	92	0	0	3	0	152	0	0	0	67	0	0	0	0	0	0	0	0	0	0	37	12	0	0	39	0	130	20	40	0	52	0	0	0	0	0	0	0	30	0	0	0	0	48	0	0	0	0
152167897	0	0	19	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	78	96	78	0	0	0	0	0	0	0	35	104	0	0	0	0	0	0	0	0	0	0	50	0	0	0	11	0	0	56	0	0	67	0	169	0	0	0	21	0	0	0	0	0	0	0	0	0	122	43	8	0	0	32	0	99	20	18	65	44	0	0	0	0	0	0	0	27	0	53	0	0	44	0	0	0	0
152201067	0	0	81	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	103	45	62	0	0	0	0	0	0	0	28	52	0	0	0	0	0	0	0	0	0	0	52	0	0	0	8	0	42	33	0	0	83	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	157	30	1	0	0	18	0	13	151	5	351	41	0	0	0	0	0	0	0	0	0	98	0	0	24	0	0	0	0
152234209	0	0	75	0	0	0	0	35	59	0	0	0	0	0	9	0	1	0	0	94	31	50	0	0	0	0	0	0	0	5	18	0	0	0	0	0	0	0	0	0	0	48	0	0	0	5	0	74	21	0	0	49	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	104	12	0	0	0	6	0	25	179	1	383	32	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0
152267863	0	0	137	0	0	0	0	114	77	0	0	0	0	0	7	0	86	0	0	73	23	33	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	37	0	0	0	3	118	71	9	0	0	35	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	3	33	0	32	1	307	2	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0
152301174	0	0	172	0	0	0	0	69	51	0	0	0	0	0	8	0	71	0	0	59	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	59	2	26	62	101	0	0	19	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	40	0	23	0	149	0	0	0	93	0	0	0	0	0	0	46	0	0	0	0	0	0	0
152334247	0	0	184	0	0	0	0	54	0	0	0	0	0	0	8	0	61	0	0	46	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	102	0	14	37	258	0	90	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	24	0	20	0	96	0	0	0	45	0	0	0	0	0	0	23	0	0	0	0	0	0	0
152367826	0	0	238	0	0	0	0	26	0	0	0	0	0	0	3	0	45	0	0	29	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	56	5	0	22	227	0	108	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	15	0	76	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
152401076	0	0	110	0	0	0	0	10	60	0	0	0	0	0	6	0	36	0	0	48	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	5	48	0	8	155	0	141	0	0	23	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	54	0	0	6	0	0	0	0	28	0	0	10	0	0	0	0	30	0	0
152434438	0	0	63	0	0	0	0	4	95	0	0	0	0	0	1	0	19	0	0	27	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	2	76	0	131	0	0	16	0	0	0	0	0	0	144	0	0	0	0	0	25	3	0	0	0	0	0	0	0	0	0	50	0	0	74	0	0	0	0	31	0	0	7	0	0	0	0	87	0	0
152467812	0	0	29	0	0	0	0	1	139	0	0	0	0	0	0	0	12	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	41	0	92	0	0	11	0	0	0	0	0	0	186	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	40	0	0	112	0	0	0	0	33	0	0	1	0	0	0	0	90	0	0
152500867	0	0	19	0	0	0	0	0	191	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0	0	0	0	0	80	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	16	0	54	0	0	11	0	0	0	0	0	0	84	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	36	0	0	79	0	0	0	0	12	0	81	0	0	0	0	0	5	0	0
152534551	13	0	8	0	0	0	0	0	184	0	0	0	0	0	0	0	3	0	0	19	0	0	0	0	0	0	0	0	74	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	37	10	0	0	4	0	33	0	0	7	0	0	0	0	0	0	64	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	34	0	0	35	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0
152567772	25	0	6	0	0	0	0	0	151	0	29	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	5	0	0	0	0	19	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	95	26	0	0	22	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
152600878	115	0	2	0	0	0	0	0	215	0	105	0	0	0	0	0	1	0	0	49	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	122	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	102	24	0	0	10	0	0	0	0	0	0	10	0	0	0	103	0	0	0	0
152634237	136	0	1	0	0	0	0	0	172	0	55	0	0	0	31	0	0	0	0	54	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	116	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	46	72	32	0	0	2	0	89	0	0	0	0	0	0	0	0	65	0	0	0	0
152667892	134	0	0	0	0	0	0	0	105	0	34	0	0	0	249	0	0	0	0	47	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	27	86	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	115	37	86	0	14	2	0	71	0	0	0	0	3	0	0	0	60	3	0	0	0
152701280	93	0	0	0	0	0	0	0	65	0	9	0	0	0	188	0	0	0	0	32	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	21	87	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	103	73	74	0	2	0	0	61	0	0	0	4	4	0	0	1	46	104	0	0	0
152734242	221	0	0	0	0	0	0	0	30	0	0	0	0	0	136	0	0	107	0	10	0	0	0	0	44	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	8	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	55	164	110	15	0	10	0	0	24	0	0	0	67	1	0	0	129	20	78	0	0	0
152767554	250	0	0	0	0	0	0	0	19	0	0	0	0	0	111	0	0	65	0	0	0	0	0	0	5	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	141	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	171	146	150	10	0	0	0	0	0	0	0	50	53	38	0	0	141	0	51	0	0	0
152800936	70	0	0	0	0	0	0	0	13	0	0	0	0	0	73	0	0	73	0	0	0	0	0	0	3	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	126	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	108	115	143	8	20	0	0	0	0	0	0	76	51	163	0	0	113	0	38	0	0	0
152834657	24	0	0	0	0	0	0	0	6	0	0	0	0	0	47	0	0	44	0	0	0	0	0	0	92	0	0	0	351	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	109	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2	36	163	153	7	34	0	0	0	0	0	0	34	0	190	0	0	108	0	8	0	0	0
152867556	49	0	0	0	0	0	0	0	2	0	0	0	0	44	35	0	0	26	0	0	0	0	0	0	121	0	0	0	263	36	0	0	0	0	0	0	0	0	0	0	0	0	1	108	84	79	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	37	0	0	0	0	0	15	100	116	7	45	0	0	0	0	0	0	2	0	83	0	0	78	0	0	0	0	0
152901147	91	0	0	0	0	0	0	0	0	0	0	0	0	114	21	0	0	10	0	0	0	0	0	0	63	0	0	0	137	43	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	30	0	160	37	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	34	0	0	0	0	0	7	211	107	5	39	0	0	0	0	0	0	0	0	29	0	0	54	0	0	0	0	0
152934619	79	0	0	0	0	0	0	0	0	0	0	0	0	71	10	14	0	3	0	28	0	54	0	0	52	0	0	0	24	35	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	1	0	111	46	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	31	0	0	0	0	0	4	90	79	4	92	53	0	0	0	0	0	0	0	18	0	0	38	0	0	0	0	0
152967724	32	0	0	0	0	0	0	0	0	0	0	0	0	57	1	0	0	0	0	82	0	59	0	127	7	0	0	0	10	34	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	150	47	0	0	80	168	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	31	0	0	0	0	0	2	172	60	2	138	82	0	0	0	0	0	0	0	14	0	0	33	0	0	0	0	0
153001082	16	0	0	0	0	0	0	0	0	0	0	0	0	46	2	47	0	0	0	26	0	41	0	31	0	0	0	0	3	27	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	55	102	48	0	0	82	278	0	0	0	0	0	0	0	94	0	0	0	0	0	80	0	3	0	0	0	0	0	1	154	40	3	117	26	88	0	0	0	0	0	0	8	0	0	24	0	0	0	5	0
153034225	0	0	0	0	0	0	0	0	0	0	29	0	0	25	0	129	0	0	0	25	0	40	0	33	0	0	0	0	1	7	0	0	0	0	0	9	0	0	0	0	0	0	0	23	0	0	110	82	29	0	0	46	226	0	0	64	0	0	119	0	124	0	0	0	0	0	76	0	0	0	0	0	0	0	0	124	13	3	73	6	85	45	0	0	24	0	0	4	0	0	22	0	0	0	3	0
153067579	0	0	0	0	0	0	0	0	0	0	127	0	0	9	46	182	0	0	0	130	0	16	0	2	0	0	0	0	2	0	78	0	0	0	0	136	0	0	0	0	0	0	0	11	0	0	44	152	59	0	0	45	213	59	0	73	0	0	81	0	108	0	0	0	0	0	65	0	0	0	0	0	0	0	0	133	18	1	81	1	45	86	0	0	118	0	0	2	0	0	15	0	0	0	0	0
153101109	0	24	0	0	0	0	0	0	0	8	114	0	0	4	77	122	12	0	0	171	0	5	0	0	0	0	0	0	0	0	66	39	0	0	0	157	0	0	0	0	0	0	0	7	33	0	69	144	19	0	7	144	60	70	0	33	0	0	34	0	69	0	0	0	0	0	34	0	0	0	0	0	0	0	0	78	118	0	57	0	34	46	0	0	55	0	0	1	0	0	9	0	0	0	0	0
153134293	0	72	0	0	0	0	0	0	0	108	41	0	14	0	65	63	41	0	0	36	0	0	0	0	0	0	0	0	32	0	44	25	0	0	0	147	0	0	0	0	0	0	0	4	59	0	54	91	1	0	90	136	16	62	0	134	0	0	105	0	37	0	0	0	0	0	18	0	0	0	0	0	0	0	0	43	109	1	34	0	13	36	0	0	63	0	0	0	0	0	10	0	0	0	0	0
153167910	0	48	16	0	0	0	0	0	0	97	17	0	158	0	53	50	40	0	0	106	0	0	0	0	0	0	0	0	28	8	25	0	0	0	0	89	0	0	0	0	0	0	0	1	39	0	24	34	0	0	44	98	5	29	0	142	0	0	58	0	26	0	0	0	0	0	7	0	0	0	0	3	0	81	65	32	91	1	24	0	0	2	13	0	40	0	0	0	0	0	8	0	0	0	0	0
153201058	0	34	129	0	0	0	0	0	0	51	6	0	205	0	56	172	36	0	0	106	0	35	0	0	0	0	0	0	77	38	2	0	0	0	0	164	0	0	0	0	0	0	0	0	20	0	17	20	0	0	67	219	2	0	0	65	0	0	0	0	110	0	0	0	0	0	0	0	0	43	0	143	0	156	197	23	45	0	26	0	0	0	88	0	17	0	0	0	0	0	1	20	0	0	0	0
153234371	0	14	101	0	0	0	0	0	0	16	0	0	155	0	41	152	24	0	0	78	0	113	0	0	0	0	0	0	152	50	0	2	0	0	0	156	0	0	0	0	0	0	76	0	41	0	10	12	0	0	51	127	2	15	0	18	0	0	0	0	82	0	0	0	0	0	0	0	0	53	4	121	0	140	81	2	12	0	190	0	0	0	162	0	9	0	0	0	0	0	0	105	0	0	0	0
153267559	0	0	52	0	0	0	0	0	0	130	0	0	106	0	29	101	9	0	0	41	0	59	0	0	0	0	0	0	127	49	0	0	0	0	0	103	0	0	0	0	0	131	116	0	12	0	6	7	0	0	34	10	0	120	0	13	0	0	0	0	36	0	0	0	0	0	0	111	0	43	114	205	0	68	126	0	2	0	197	1	0	0	125	89	14	0	0	0	0	84	1	60	0	0	0	0
153301205	0	0	55	0	0	0	0	0	0	179	0	0	59	0	19	62	4	0	0	28	0	43	0	0	0	0	0	0	176	41	0	0	0	0	0	11	0	0	0	0	0	91	117	0	65	0	2	2	0	0	30	21	0	76	0	15	0	4	0	0	15	0	0	0	0	0	0	104	0	42	80	203	25	31	80	0	29	0	200	113	0	0	121	91	2	0	0	0	0	68	0	57	0	0	0	0
153334903	0	0	290	0	0	0	0	0	0	156	0	0	40	0	12	29	2	0	0	3	0	22	0	0	0	0	0	0	184	38	0	3	0	0	0	2	0	0	0	0	0	68	99	0	160	0	0	3	0	0	12	141	0	83	0	11	0	90	0	0	2	0	0	0	0	0	1	63	0	32	78	110	130	23	13	0	133	0	109	85	0	0	95	63	16	12	0	0	0	42	0	44	0	0	0	0
153367573	0	0	373	0	0	0	0	0	0	86	0	0	32	0	1	2	0	0	0	0	0	15	0	10	3	0	0	0	170	0	0	37	0	0	0	0	0	0	0	0	0	65	141	0	233	0	0	2	0	0	0	94	0	56	0	12	0	87	0	0	0	0	0	0	0	0	89	59	0	10	92	253	149	16	0	0	96	0	81	88	0	0	49	17	36	66	0	0	120	36	0	9	0	0	0	0
153400884	0	0	290	0	0	0	0	0	0	59	0	0	27	0	0	0	0	0	0	155	0	3	0	11	112	0	0	0	123	0	0	23	0	0	0	0	0	0	0	0	0	27	147	0	214	0	0	0	0	25	0	1	0	32	0	10	0	81	0	0	0	0	0	0	0	0	71	50	0	0	67	139	132	8	0	8	59	0	45	44	0	0	32	3	57	64	0	0	151	44	0	0	0	0	0	0
153434578	0	0	218	0	0	0	0	0	0	20	65	0	10	0	0	0	0	0	0	109	0	0	0	0	71	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	225	0	0	0	0	21	0	0	0	23	0	9	0	67	0	0	0	0	0	0	0	0	50	23	0	0	0	118	19	3	0	8	27	0	37	32	0	0	11	0	7	51	0	0	76	13	0	2	0	0	0	0
153467567	0	0	119	0	0	0	0	0	0	0	112	0	5	0	10	0	0	0	0	167	0	0	82	1	142	0	0	0	71	0	0	31	0	0	0	0	0	66	0	0	0	0	68	0	110	0	0	0	0	0	0	0	0	16	0	6	0	55	0	0	0	0	0	0	0	0	48	11	0	0	0	62	0	0	0	3	0	0	13	16	0	0	1	0	0	67	0	0	51	0	0	0	0	0	1	0
153501317	0	0	57	0	0	42	0	0	0	0	83	0	0	0	88	0	0	0	0	204	0	42	89	0	100	0	0	0	59	0	0	25	0	0	0	0	0	106	0	0	0	0	49	0	54	0	0	0	0	0	0	0	0	13	0	6	0	25	0	0	0	0	0	0	0	0	30	6	0	0	0	38	0	0	0	0	0	0	13	40	15	0	0	0	0	182	18	0	24	0	0	0	0	0	4	0
153534575	0	0	36	0	0	125	0	0	0	0	136	0	2	0	43	0	2	0	0	104	0	40	50	0	42	0	0	0	53	40	0	1	0	0	0	0	0	69	0	0	0	0	16	0	30	0	0	0	0	0	0	0	0	7	0	4	0	21	0	0	0	0	0	0	0	0	0	4	0	0	0	29	0	0	0	0	0	0	6	18	42	0	0	0	0	186	111	0	10	0	0	0	0	0	0	0
153567847	0	0	30	0	0	114	0	0	0	0	119	0	0	0	39	0	38	0	0	52	96	38	44	0	22	0	0	0	35	89	0	0	0	0	0	0	0	44	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	54	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	7	22	43	0	0	4	0	191	117	0	9	0	0	0	0	0	0	0
153601092	0	0	34	0	0	82	0	0	94	0	59	0	0	0	19	0	51	0	37	133	89	8	29	0	6	0	0	0	28	52	0	2	0	0	0	0	0	12	0	0	0	0	0	0	17	3	0	0	78	0	0	0	0	122	0	3	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	12	0	0	23	0	0	0	6	18	27	0	0	108	0	194	71	0	6	0	0	0	0	0	0	0
153634479	0	0	32	0	0	50	0	0	64	0	32	0	0	0	3	0	48	0	2	159	64	10	0	0	3	0	0	0	21	30	0	9	0	0	0	0	0	0	0	0	0	0	0	79	71	142	0	0	128	0	0	0	0	128	0	0	0	1	0	0	0	0	0	0	0	98	0	0	38	0	0	5	0	0	119	0	0	0	1	155	11	0	0	106	0	124	86	0	3	0	0	0	0	0	0	0
153668530	0	0	24	0	0	18	0	0	41	0	29	0	0	0	6	0	51	0	0	183	30	2	0	0	0	0	0	0	14	23	0	24	0	0	0	0	0	0	0	0	0	0	0	29	140	108	0	0	60	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	89	0	0	65	0	0	3	0	0	107	0	0	0	1	114	1	0	0	76	0	104	221	0	0	0	0	0	0	0	0	0
153701231	0	0	26	0	0	4	0	0	107	0	24	0	2	0	1	0	32	0	0	181	15	0	0	0	0	0	0	0	7	2	0	41	0	0	0	0	0	0	0	0	0	0	0	49	93	98	0	0	49	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	118	0	0	18	0	0	2	0	0	78	0	156	0	0	138	0	0	0	32	0	65	144	0	0	0	129	0	0	0	0	0
153734638	0	0	29	0	0	0	0	0	81	0	18	0	1	0	2	0	29	0	0	257	5	10	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	85	105	0	0	27	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	271	0	0	10	0	0	0	0	0	54	0	108	0	0	83	0	0	0	0	0	47	72	0	0	0	93	0	0	0	0	0
153767823	0	0	26	0	0	0	0	0	71	0	6	0	1	0	4	0	56	0	19	220	0	86	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	33	44	117	0	0	5	0	0	0	0	44	0	0	0	0	96	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	17	0	101	0	0	51	0	0	7	0	0	41	28	0	0	0	34	78	0	79	0	0
