time	Loc01	Loc02	Loc03	Loc04	Loc05	Loc06	Loc07	Loc08	Loc09	Loc10	Loc11	Loc12	Loc13	Loc14	Loc15	Loc16	Loc17	Loc18	Loc19	Loc20	Loc21	Loc22	Loc23	Loc24	Loc25	Loc26	Loc27	Loc28	Loc29	Loc30	Loc31	Loc32	Loc33	Loc34	Loc35	Loc36	Loc37	Loc38	Loc39	Loc40	Loc41	Loc42	Loc43	Loc44	Loc45	Loc46	Loc47	Loc48	Loc49	Loc50	Loc51	Loc52	Loc53	Loc54	Loc55	Loc56	Loc57	Loc58	Loc59	Loc60	Loc61	Loc62	Loc63	Loc64	Loc65	Loc66	Loc67	Loc68	Loc69	Loc70	Loc71	Loc72	Loc73	Loc74	Loc75	Loc76	Loc77	Loc78	Loc79	Loc80	Loc81	Loc82	Loc83	Loc84	Loc85	Loc86	Loc87	Loc88	Loc89	Loc90	Loc91	Loc92	Loc93	Loc94	Loc95	Loc96
137200807	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	32	0	0	0	0	0	0	0	0	0	0	18	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0
137234264	0	0	3	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	40	0	0	0	0	0	0
137267703	0	0	75	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	27	3	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0
137300920	0	0	64	0	0	0	33	0	0	0	0	0	0	6	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0
137335189	0	0	47	0	0	0	12	0	0	0	0	0	0	55	0	0	0	0	0	33	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0
137367700	0	0	47	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	62	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	106	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	13	0	0	0	0	0	0	0
137400765	0	0	31	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	66	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	71	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	65	0	6	0	0	0	0	55	0	0
137434160	0	0	16	0	0	0	0	0	0	0	0	0	0	8	0	0	61	0	0	58	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	44	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	16	0	0	0	0	0	0	47	0	0
137467698	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	16	5	0	0	33	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	13	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	4	0	0	0	0	0	0	36	0	0
137501087	0	0	5	0	0	0	0	0	0	0	17	0	0	0	0	60	1	0	0	18	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	9	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	0	0
137534372	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	43	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	33	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	28	0	2	0	0
137567594	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	10	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	26	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	26	0	79	0	0
137601555	0	53	0	0	0	0	0	0	0	0	17	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	19	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	19	0	74	0	0
137634421	0	46	0	0	0	0	0	0	0	0	0	0	0	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	108	0	0	0	0	0	0	18	0	0	0	91	0	0	0	0	3	0	45	0	0
137667736	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	44	0	0	0	54	0	0	0	0	0	0	71	0	0	0	46	0	0	0	0	0	0	32	0	0
137701061	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	34	0	0	0	63	0	0	0	0	0	0	88	0	0	0	24	0	0	0	0	0	0	9	0	0
137734401	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	17	0	0	0	61	0	0	0	0	0	32	62	0	0	0	11	0	0	0	0	0	0	1	0	24
137767760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	71	0	0	0	0	0	99	29	0	0	0	2	0	0	0	0	0	0	0	0	6
137801101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	73	20	0	0	0	2	0	0	0	0	0	0	0	0	20
137834410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	44	9	0	0	0	0	0	0	0	0	0	0	0	0	20
137867780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	20	4	0	0	0	1	0	0	0	0	0	0	0	0	52
137901224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	79	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	0	23
137934512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	79	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	20	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	1	0	0	0	0
137967969	0	0	0	0	0	36	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	19	0	0	0	0	0	0	129	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	60	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	16	0	0	0	0
138001263	0	0	0	0	0	45	0	0	0	0	0	38	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	22	0	0	0	0	0	0	81	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	65	31	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	13	0	18	0	0	0	0
138034272	0	0	0	0	0	20	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	35	0	0	0	0	0	0	6	0	0	0	0	25	0	43	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	36	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	7	0	0	0	0
138067624	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	50	0	0	0	0	34	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	14	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	22	82	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0
138101142	0	56	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	52	0	0	0	0	44	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	2	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0
138134380	0	45	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	21	0	95	1	0	0	0	62	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
138167696	0	39	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	278	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	14	0	87	0	0	0	0	37	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
138201057	0	11	0	0	0	0	0	218	0	0	0	0	2	0	0	0	0	0	0	6	0	0	77	0	425	0	0	4	0	0	0	0	0	23	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	2	0	69	0	0	0	0	21	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
138234184	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	4	243	0	0	10	0	0	0	0	0	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	29	0	0	0	0	2	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
138267429	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	108	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	59	46	0	0
138300771	58	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	44	0	0	10	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	88	24	55	2
138334778	115	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	38	0	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	45	22	54	0
138368000	61	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	35	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	39	10	36	0
138401160	0	0	0	0	0	0	58	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	0	0	7	17	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	7	12	0	12	0
138434925	0	0	94	0	0	0	26	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	16	27	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
138467467	0	0	86	0	0	0	16	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	18	36	0	0	0	0	0	0	4	27	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138500896	0	0	66	0	0	0	0	7	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	46	14	0	0	0	0	0	0	6	13	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	72	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138534398	0	0	60	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	1	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	76	0	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	29	0	61	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
138567590	0	0	30	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	108	2	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	33	0	28	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0
138601037	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	30	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	51	0	14	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
138634467	0	0	15	0	0	0	0	2	0	0	0	27	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	84	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0	0	0	0	0	0
138667476	0	0	6	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	34	0	0	0	0	0	0	2	157	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0
138700796	0	0	4	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0
138734492	0	0	0	0	34	0	0	0	0	0	0	13	0	0	0	0	0	0	0	14	0	42	0	0	0	0	0	85	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
138767476	0	0	0	0	25	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	44	0	0	63	0	0	75	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	29	0	0	0	0
138800824	0	0	0	0	17	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	76	0	0	94	0	0	84	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0
138835274	0	0	0	0	2	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	44	0	0	179	0	0	54	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0
138867641	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	23	0	0	163	0	0	18	0	0	0	0	0	0	0	3	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	46	0	0	0	0	0	78	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
138901202	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	0	39	0	0	6	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	44	0	0	0	0	0	53	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138934255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	23	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138967698	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0
139001201	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	52
139034274	0	43	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	30	0	16
139067817	0	45	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	43	0	15
139101299	0	34	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	20	0	0	0	0	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	7	46	0	23
139134137	0	16	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	53	0	0	0	0	24	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	86	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	2	64	19	0	28
139167889	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	37	0	0	0	0	19	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	64	6	0	14
139200766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	51	16	0	0	0	0	14	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	24	1	0	0
139234125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	58	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
139267483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	63	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
139300811	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	16	40	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139334209	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	39	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0
139367619	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	47	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
139401156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	69	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
139434143	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	6	48	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	47	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
