"location","bin","time","data1","data2","loc_id","Condition","loc_coord"
"Loc86","(195,196]",196,0,0,86,"WT+DMSO","H2"
"Loc86","(196,197]",197,0,0,86,"WT+DMSO","H2"
"Loc86","(197,198]",198,0,0,86,"WT+DMSO","H2"
"Loc86","(198,199]",199,0,0,86,"WT+DMSO","H2"
"Loc86","(199,200]",200,0,129,86,"WT+DMSO","H2"
"Loc86","(200,201]",201,63,1506,86,"WT+DMSO","H2"
"Loc86","(201,202]",202,0,2,86,"WT+DMSO","H2"
"Loc86","(202,203]",203,101,0,86,"WT+DMSO","H2"
"Loc86","(203,204]",204,75,0,86,"WT+DMSO","H2"
"Loc86","(204,205]",205,193,0,86,"WT+DMSO","H2"
"Loc86","(205,206]",206,256,0,86,"WT+DMSO","H2"
"Loc86","(206,207]",207,54,12,86,"WT+DMSO","H2"
"Loc86","(207,208]",208,845,0,86,"WT+DMSO","H2"
"Loc86","(208,209]",209,0,0,86,"WT+DMSO","H2"
"Loc86","(209,210]",210,0,535,86,"WT+DMSO","H2"
"Loc86","(210,211]",211,583,197,86,"WT+DMSO","H2"
"Loc86","(211,212]",212,477,4,86,"WT+DMSO","H2"
"Loc86","(212,213]",213,772,0,86,"WT+DMSO","H2"
"Loc86","(213,214]",214,389,0,86,"WT+DMSO","H2"
"Loc86","(214,215]",215,281,0,86,"WT+DMSO","H2"
"Loc86","(215,216]",216,0,0,86,"WT+DMSO","H2"
"Loc86","(216,217]",217,0,0,86,"WT+DMSO","H2"
"Loc86","(217,218]",218,0,0,86,"WT+DMSO","H2"
"Loc86","(218,219]",219,119,1126,86,"WT+DMSO","H2"
"Loc86","(219,220]",220,587,112,86,"WT+DMSO","H2"
"Loc86","(220,221]",221,165,0,86,"WT+DMSO","H2"
"Loc86","(221,222]",222,172,395,86,"WT+DMSO","H2"
"Loc86","(222,223]",223,0,49,86,"WT+DMSO","H2"
"Loc86","(223,224]",224,0,166,86,"WT+DMSO","H2"
"Loc86","(224,225]",225,845,1,86,"WT+DMSO","H2"
"Loc86","(225,226]",226,2,0,86,"WT+DMSO","H2"
"Loc86","(226,227]",227,79,0,86,"WT+DMSO","H2"
"Loc86","(227,228]",228,1704,0,86,"WT+DMSO","H2"
"Loc86","(228,229]",229,646,0,86,"WT+DMSO","H2"
"Loc86","(229,230]",230,3,224,86,"WT+DMSO","H2"
"Loc86","(230,231]",231,591,0,86,"WT+DMSO","H2"
"Loc86","(231,232]",232,494,0,86,"WT+DMSO","H2"
"Loc86","(232,233]",233,0,0,86,"WT+DMSO","H2"
"Loc86","(233,234]",234,818,0,86,"WT+DMSO","H2"
"Loc86","(234,235]",235,315,0,86,"WT+DMSO","H2"
"Loc86","(235,236]",236,128,296,86,"WT+DMSO","H2"
"Loc86","(236,237]",237,326,10,86,"WT+DMSO","H2"
"Loc86","(237,238]",238,640,2,86,"WT+DMSO","H2"
"Loc86","(238,239]",239,744,0,86,"WT+DMSO","H2"
"Loc86","(239,240]",240,367,6,86,"WT+DMSO","H2"
"Loc87","(-0.24,1]",1,413,285,87,"Mut1","H3"
"Loc87","(1,2.01]",2,780,314,87,"Mut1","H3"
"Loc87","(2.01,3.01]",3,218,709,87,"Mut1","H3"
"Loc87","(3.01,4.02]",4,444,286,87,"Mut1","H3"
"Loc87","(4.02,5.02]",5,809,0,87,"Mut1","H3"
"Loc87","(5.02,6.03]",6,407,0,87,"Mut1","H3"
"Loc87","(6.03,7.03]",7,445,0,87,"Mut1","H3"
"Loc87","(7.03,8.03]",8,361,0,87,"Mut1","H3"
"Loc87","(8.03,9.04]",9,884,0,87,"Mut1","H3"
"Loc87","(9.04,10]",10,847,0,87,"Mut1","H3"
"Loc87","(10,11]",11,409,0,87,"Mut1","H3"
"Loc87","(11,12.1]",12,1084,0,87,"Mut1","H3"
"Loc87","(12.1,13.1]",13,632,0,87,"Mut1","H3"
"Loc87","(13.1,14.1]",14,1219,194,87,"Mut1","H3"
"Loc87","(14.1,15.1]",15,372,195,87,"Mut1","H3"
"Loc87","(15.1,16.1]",16,1024,401,87,"Mut1","H3"
"Loc87","(16.1,17.1]",17,1050,0,87,"Mut1","H3"
"Loc87","(17.1,18.1]",18,367,405,87,"Mut1","H3"
"Loc87","(18.1,19.1]",19,832,692,87,"Mut1","H3"
"Loc87","(19.1,20.1]",20,85,497,87,"Mut1","H3"
"Loc87","(20.1,21.1]",21,919,167,87,"Mut1","H3"
"Loc87","(21.1,22.1]",22,735,221,87,"Mut1","H3"
"Loc87","(22.1,23.1]",23,1048,629,87,"Mut1","H3"
"Loc87","(23.1,24.1]",24,282,443,87,"Mut1","H3"
"Loc87","(24.1,25.1]",25,1237,884,87,"Mut1","H3"
"Loc87","(25.1,26.1]",26,530,890,87,"Mut1","H3"
"Loc87","(26.1,27.1]",27,506,340,87,"Mut1","H3"
"Loc87","(27.1,28.1]",28,946,608,87,"Mut1","H3"
"Loc87","(28.1,29.1]",29,1323,155,87,"Mut1","H3"
"Loc87","(29.1,30.1]",30,1052,0,87,"Mut1","H3"
"Loc87","(30.1,31.1]",31,832,506,87,"Mut1","H3"
"Loc87","(31.1,32.1]",32,390,1258,87,"Mut1","H3"
"Loc87","(32.1,33.1]",33,2848,782,87,"Mut1","H3"
"Loc87","(33.1,34.1]",34,404,220,87,"Mut1","H3"
"Loc87","(34.1,35.1]",35,672,40,87,"Mut1","H3"
"Loc87","(35.1,36.2]",36,317,782,87,"Mut1","H3"
"Loc87","(36.2,37.2]",37,581,333,87,"Mut1","H3"
"Loc87","(37.2,38.2]",38,612,565,87,"Mut1","H3"
"Loc87","(38.2,39.2]",39,141,470,87,"Mut1","H3"
"Loc87","(39.2,40.2]",40,116,413,87,"Mut1","H3"
"Loc87","(40.2,41.2]",41,594,1070,87,"Mut1","H3"
"Loc87","(41.2,42.2]",42,612,0,87,"Mut1","H3"
"Loc87","(42.2,43.2]",43,868,803,87,"Mut1","H3"
"Loc87","(43.2,44.2]",44,65,294,87,"Mut1","H3"
"Loc87","(44.2,45.2]",45,277,482,87,"Mut1","H3"
"Loc87","(45.2,46.2]",46,528,642,87,"Mut1","H3"
"Loc87","(46.2,47.2]",47,926,988,87,"Mut1","H3"
"Loc87","(47.2,48.2]",48,879,283,87,"Mut1","H3"
"Loc87","(48.2,49.2]",49,602,753,87,"Mut1","H3"
"Loc87","(49.2,50.2]",50,739,344,87,"Mut1","H3"
"Loc87","(50.2,51.2]",51,1047,610,87,"Mut1","H3"
"Loc87","(51.2,52.2]",52,425,892,87,"Mut1","H3"
"Loc87","(52.2,53.2]",53,992,326,87,"Mut1","H3"
"Loc87","(53.2,54.2]",54,837,626,87,"Mut1","H3"
"Loc87","(54.2,55.2]",55,475,0,87,"Mut1","H3"
"Loc87","(55.2,56.2]",56,884,42,87,"Mut1","H3"
"Loc87","(56.2,57.2]",57,790,278,87,"Mut1","H3"
"Loc87","(57.2,58.2]",58,480,115,87,"Mut1","H3"
"Loc87","(58.2,59.2]",59,1154,94,87,"Mut1","H3"
"Loc87","(59.2,60.3]",60,1175,431,87,"Mut1","H3"
"Loc87","(60.3,61.3]",61,1830,2028,87,"Mut1","H3"
"Loc87","(61.3,62.3]",62,1672,62,87,"Mut1","H3"
"Loc87","(62.3,63.3]",63,1516,0,87,"Mut1","H3"
"Loc87","(63.3,64.3]",64,801,0,87,"Mut1","H3"
"Loc87","(64.3,65.3]",65,0,0,87,"Mut1","H3"
"Loc87","(65.3,66.3]",66,0,0,87,"Mut1","H3"
"Loc87","(66.3,67.3]",67,0,0,87,"Mut1","H3"
"Loc87","(67.3,68.3]",68,0,0,87,"Mut1","H3"
"Loc87","(68.3,69.3]",69,0,0,87,"Mut1","H3"
"Loc87","(69.3,70.3]",70,0,0,87,"Mut1","H3"
"Loc87","(70.3,71.3]",71,15,0,87,"Mut1","H3"
"Loc87","(71.3,72.3]",72,0,0,87,"Mut1","H3"
"Loc87","(72.3,73.3]",73,0,0,87,"Mut1","H3"
"Loc87","(73.3,74.3]",74,0,0,87,"Mut1","H3"
"Loc87","(74.3,75.3]",75,0,0,87,"Mut1","H3"
"Loc87","(75.3,76.3]",76,0,0,87,"Mut1","H3"
"Loc87","(76.3,77.3]",77,0,40,87,"Mut1","H3"
"Loc87","(77.3,78.3]",78,0,32,87,"Mut1","H3"
"Loc87","(78.3,79.3]",79,0,0,87,"Mut1","H3"
"Loc87","(79.3,80.3]",80,0,0,87,"Mut1","H3"
"Loc87","(80.3,81.3]",81,0,0,87,"Mut1","H3"
"Loc87","(81.3,82.3]",82,0,0,87,"Mut1","H3"
"Loc87","(82.3,83.3]",83,0,0,87,"Mut1","H3"
"Loc87","(83.3,84.4]",84,264,0,87,"Mut1","H3"
"Loc87","(84.4,85.4]",85,178,0,87,"Mut1","H3"
"Loc87","(85.4,86.4]",86,0,0,87,"Mut1","H3"
"Loc87","(86.4,87.4]",87,0,0,87,"Mut1","H3"
"Loc87","(87.4,88.4]",88,0,0,87,"Mut1","H3"
"Loc87","(88.4,89.4]",89,0,0,87,"Mut1","H3"
"Loc87","(89.4,90.4]",90,0,0,87,"Mut1","H3"
"Loc87","(90.4,91.4]",91,0,0,87,"Mut1","H3"
"Loc87","(91.4,92.4]",92,0,0,87,"Mut1","H3"
"Loc87","(92.4,93.4]",93,0,0,87,"Mut1","H3"
"Loc87","(93.4,94.4]",94,0,0,87,"Mut1","H3"
"Loc87","(94.4,95.4]",95,0,0,87,"Mut1","H3"
"Loc87","(95.4,96.4]",96,0,0,87,"Mut1","H3"
"Loc87","(96.4,97.4]",97,0,0,87,"Mut1","H3"
"Loc87","(97.4,98.4]",98,0,0,87,"Mut1","H3"
"Loc87","(98.4,99.4]",99,0,0,87,"Mut1","H3"
"Loc87","(99.4,100]",100,0,0,87,"Mut1","H3"
"Loc87","(100,101]",101,295,0,87,"Mut1","H3"
"Loc87","(101,102]",102,90,0,87,"Mut1","H3"
"Loc87","(102,103]",103,0,0,87,"Mut1","H3"
"Loc87","(103,104]",104,0,0,87,"Mut1","H3"
"Loc87","(104,105]",105,0,0,87,"Mut1","H3"
"Loc87","(105,106]",106,0,0,87,"Mut1","H3"
"Loc87","(106,107]",107,0,0,87,"Mut1","H3"
"Loc87","(107,108]",108,0,0,87,"Mut1","H3"
"Loc87","(108,109]",109,0,0,87,"Mut1","H3"
"Loc87","(109,110]",110,0,0,87,"Mut1","H3"
"Loc87","(110,111]",111,0,0,87,"Mut1","H3"
"Loc87","(111,112]",112,0,0,87,"Mut1","H3"
"Loc87","(112,113]",113,0,0,87,"Mut1","H3"
"Loc87","(113,114]",114,0,0,87,"Mut1","H3"
"Loc87","(114,115]",115,0,0,87,"Mut1","H3"
"Loc87","(115,116]",116,0,0,87,"Mut1","H3"
"Loc87","(116,117]",117,0,0,87,"Mut1","H3"
"Loc87","(117,118]",118,0,0,87,"Mut1","H3"
"Loc87","(118,119]",119,0,0,87,"Mut1","H3"
"Loc87","(119,121]",120,0,0,87,"Mut1","H3"
"Loc87","(121,122]",121,568,475,87,"Mut1","H3"
"Loc87","(122,123]",123,515,470,87,"Mut1","H3"
"Loc87","(123,124]",124,781,636,87,"Mut1","H3"
"Loc87","(124,125]",125,1139,214,87,"Mut1","H3"
"Loc87","(125,126]",126,657,674,87,"Mut1","H3"
"Loc87","(126,127]",127,1318,2155,87,"Mut1","H3"
"Loc87","(127,128]",128,262,1249,87,"Mut1","H3"
"Loc87","(128,129]",129,2793,524,87,"Mut1","H3"
"Loc87","(129,130]",130,930,493,87,"Mut1","H3"
"Loc87","(130,131]",131,731,789,87,"Mut1","H3"
"Loc87","(131,132]",132,1824,736,87,"Mut1","H3"
"Loc87","(132,133]",133,234,616,87,"Mut1","H3"
"Loc87","(133,134]",134,496,497,87,"Mut1","H3"
"Loc87","(134,135]",135,606,794,87,"Mut1","H3"
"Loc87","(135,136]",136,836,463,87,"Mut1","H3"
"Loc87","(136,137]",137,361,442,87,"Mut1","H3"
"Loc87","(137,138]",138,703,263,87,"Mut1","H3"
"Loc87","(138,139]",139,564,309,87,"Mut1","H3"
"Loc87","(139,140]",140,984,0,87,"Mut1","H3"
"Loc87","(140,141]",141,1314,0,87,"Mut1","H3"
"Loc87","(141,142]",142,469,0,87,"Mut1","H3"
"Loc87","(142,143]",143,1826,0,87,"Mut1","H3"
"Loc87","(143,144]",144,595,0,87,"Mut1","H3"
"Loc87","(144,145]",145,398,0,87,"Mut1","H3"
"Loc87","(145,146]",146,900,132,87,"Mut1","H3"
"Loc87","(146,147]",147,939,114,87,"Mut1","H3"
"Loc87","(147,148]",148,738,121,87,"Mut1","H3"
"Loc87","(148,149]",149,525,163,87,"Mut1","H3"
"Loc87","(149,150]",150,680,266,87,"Mut1","H3"
"Loc87","(150,151]",151,232,80,87,"Mut1","H3"
"Loc87","(151,152]",152,586,100,87,"Mut1","H3"
"Loc87","(152,153]",153,103,106,87,"Mut1","H3"
"Loc87","(153,154]",154,578,1003,87,"Mut1","H3"
"Loc87","(154,155]",155,476,1343,87,"Mut1","H3"
"Loc87","(155,156]",156,347,146,87,"Mut1","H3"
"Loc87","(156,157]",157,1387,134,87,"Mut1","H3"
"Loc87","(157,158]",158,189,322,87,"Mut1","H3"
"Loc87","(158,159]",159,555,0,87,"Mut1","H3"
"Loc87","(159,160]",160,907,0,87,"Mut1","H3"
"Loc87","(160,161]",161,182,572,87,"Mut1","H3"
"Loc87","(161,162]",162,296,315,87,"Mut1","H3"
"Loc87","(162,163]",163,271,0,87,"Mut1","H3"
"Loc87","(163,164]",164,200,0,87,"Mut1","H3"
"Loc87","(164,165]",165,315,0,87,"Mut1","H3"
"Loc87","(165,166]",166,252,0,87,"Mut1","H3"
"Loc87","(166,167]",167,468,0,87,"Mut1","H3"
"Loc87","(167,168]",168,770,0,87,"Mut1","H3"
"Loc87","(168,169]",169,647,0,87,"Mut1","H3"
"Loc87","(169,170]",170,457,0,87,"Mut1","H3"
"Loc87","(170,171]",171,1071,0,87,"Mut1","H3"
"Loc87","(171,172]",172,291,0,87,"Mut1","H3"
"Loc87","(172,173]",173,2606,0,87,"Mut1","H3"
"Loc87","(173,174]",174,435,0,87,"Mut1","H3"
"Loc87","(174,175]",175,718,0,87,"Mut1","H3"
"Loc87","(175,176]",176,1064,0,87,"Mut1","H3"
"Loc87","(176,177]",177,498,0,87,"Mut1","H3"
"Loc87","(177,178]",178,640,0,87,"Mut1","H3"
"Loc87","(178,179]",179,604,0,87,"Mut1","H3"
"Loc87","(179,180]",180,0,0,87,"Mut1","H3"
"Loc87","(180,181]",181,1146,0,87,"Mut1","H3"
"Loc87","(181,182]",182,444,0,87,"Mut1","H3"
"Loc87","(182,183]",183,372,4,87,"Mut1","H3"
"Loc87","(183,184]",184,957,0,87,"Mut1","H3"
"Loc87","(184,185]",185,1235,1,87,"Mut1","H3"
"Loc87","(185,186]",186,733,0,87,"Mut1","H3"
"Loc87","(186,187]",187,2775,0,87,"Mut1","H3"
"Loc87","(187,188]",188,1355,0,87,"Mut1","H3"
"Loc87","(188,189]",189,335,0,87,"Mut1","H3"
"Loc87","(189,190]",190,499,0,87,"Mut1","H3"
"Loc87","(190,191]",191,1172,0,87,"Mut1","H3"
"Loc87","(191,192]",192,1174,0,87,"Mut1","H3"
"Loc87","(192,193]",193,1158,331,87,"Mut1","H3"
"Loc87","(193,194]",194,69,240,87,"Mut1","H3"
"Loc87","(194,195]",195,1072,123,87,"Mut1","H3"
"Loc87","(195,196]",196,976,0,87,"Mut1","H3"
"Loc87","(196,197]",197,887,0,87,"Mut1","H3"
"Loc87","(197,198]",198,496,0,87,"Mut1","H3"
"Loc87","(198,199]",199,207,406,87,"Mut1","H3"
"Loc87","(199,200]",200,274,0,87,"Mut1","H3"
"Loc87","(200,201]",201,990,9,87,"Mut1","H3"
"Loc87","(201,202]",202,1138,0,87,"Mut1","H3"
"Loc87","(202,203]",203,447,0,87,"Mut1","H3"
"Loc87","(203,204]",204,536,0,87,"Mut1","H3"
"Loc87","(204,205]",205,1029,0,87,"Mut1","H3"
"Loc87","(205,206]",206,789,0,87,"Mut1","H3"
"Loc87","(206,207]",207,4,0,87,"Mut1","H3"
"Loc87","(207,208]",208,147,0,87,"Mut1","H3"
"Loc87","(208,209]",209,370,0,87,"Mut1","H3"
"Loc87","(209,210]",210,725,8,87,"Mut1","H3"
"Loc87","(210,211]",211,322,0,87,"Mut1","H3"
"Loc87","(211,212]",212,251,0,87,"Mut1","H3"
"Loc87","(212,213]",213,0,281,87,"Mut1","H3"
"Loc87","(213,214]",214,384,140,87,"Mut1","H3"
"Loc87","(214,215]",215,331,74,87,"Mut1","H3"
"Loc87","(215,216]",216,229,295,87,"Mut1","H3"
"Loc87","(216,217]",217,234,0,87,"Mut1","H3"
"Loc87","(217,218]",218,520,89,87,"Mut1","H3"
"Loc87","(218,219]",219,1382,340,87,"Mut1","H3"
"Loc87","(219,220]",220,557,167,87,"Mut1","H3"
"Loc87","(220,221]",221,512,147,87,"Mut1","H3"
"Loc87","(221,222]",222,236,103,87,"Mut1","H3"
"Loc87","(222,223]",223,433,181,87,"Mut1","H3"
"Loc87","(223,224]",224,726,79,87,"Mut1","H3"
"Loc87","(224,225]",225,99,0,87,"Mut1","H3"
"Loc87","(225,226]",226,334,66,87,"Mut1","H3"
"Loc87","(226,227]",227,0,117,87,"Mut1","H3"
"Loc87","(227,228]",228,846,479,87,"Mut1","H3"
"Loc87","(228,229]",229,501,0,87,"Mut1","H3"
"Loc87","(229,230]",230,844,205,87,"Mut1","H3"
"Loc87","(230,231]",231,899,0,87,"Mut1","H3"
"Loc87","(231,232]",232,1201,245,87,"Mut1","H3"
"Loc87","(232,233]",233,469,246,87,"Mut1","H3"
"Loc87","(233,234]",234,316,97,87,"Mut1","H3"
"Loc87","(234,235]",235,274,404,87,"Mut1","H3"
"Loc87","(235,236]",236,916,298,87,"Mut1","H3"
"Loc87","(236,237]",237,1077,341,87,"Mut1","H3"
"Loc87","(237,238]",238,652,231,87,"Mut1","H3"
"Loc87","(238,239]",239,765,0,87,"Mut1","H3"
"Loc87","(239,240]",240,318,165,87,"Mut1","H3"
"Loc88","(-0.24,1]",1,854,225,88,"Mut1","H4"
"Loc88","(1,2.01]",2,431,205,88,"Mut1","H4"
"Loc88","(2.01,3.01]",3,406,130,88,"Mut1","H4"
"Loc88","(3.01,4.02]",4,1260,172,88,"Mut1","H4"
"Loc88","(4.02,5.02]",5,951,398,88,"Mut1","H4"
"Loc88","(5.02,6.03]",6,1663,189,88,"Mut1","H4"
"Loc88","(6.03,7.03]",7,232,588,88,"Mut1","H4"
"Loc88","(7.03,8.03]",8,797,262,88,"Mut1","H4"
"Loc88","(8.03,9.04]",9,693,277,88,"Mut1","H4"
"Loc88","(9.04,10]",10,632,768,88,"Mut1","H4"
"Loc88","(10,11]",11,78,0,88,"Mut1","H4"
"Loc88","(11,12.1]",12,773,185,88,"Mut1","H4"
"Loc88","(12.1,13.1]",13,156,365,88,"Mut1","H4"
"Loc88","(13.1,14.1]",14,389,524,88,"Mut1","H4"
"Loc88","(14.1,15.1]",15,1594,657,88,"Mut1","H4"
"Loc88","(15.1,16.1]",16,441,201,88,"Mut1","H4"
"Loc88","(16.1,17.1]",17,459,527,88,"Mut1","H4"
"Loc88","(17.1,18.1]",18,353,342,88,"Mut1","H4"
"Loc88","(18.1,19.1]",19,404,370,88,"Mut1","H4"
"Loc88","(19.1,20.1]",20,430,0,88,"Mut1","H4"
"Loc88","(20.1,21.1]",21,140,317,88,"Mut1","H4"
"Loc88","(21.1,22.1]",22,106,0,88,"Mut1","H4"
"Loc88","(22.1,23.1]",23,1854,573,88,"Mut1","H4"
"Loc88","(23.1,24.1]",24,815,220,88,"Mut1","H4"
"Loc88","(24.1,25.1]",25,63,679,88,"Mut1","H4"
"Loc88","(25.1,26.1]",26,967,636,88,"Mut1","H4"
"Loc88","(26.1,27.1]",27,467,460,88,"Mut1","H4"
"Loc88","(27.1,28.1]",28,729,5,88,"Mut1","H4"
"Loc88","(28.1,29.1]",29,505,185,88,"Mut1","H4"
"Loc88","(29.1,30.1]",30,192,213,88,"Mut1","H4"
"Loc88","(30.1,31.1]",31,108,0,88,"Mut1","H4"
"Loc88","(31.1,32.1]",32,167,684,88,"Mut1","H4"
"Loc88","(32.1,33.1]",33,70,0,88,"Mut1","H4"
"Loc88","(33.1,34.1]",34,1540,441,88,"Mut1","H4"
"Loc88","(34.1,35.1]",35,83,321,88,"Mut1","H4"
"Loc88","(35.1,36.2]",36,469,347,88,"Mut1","H4"
"Loc88","(36.2,37.2]",37,412,211,88,"Mut1","H4"
"Loc88","(37.2,38.2]",38,486,103,88,"Mut1","H4"
"Loc88","(38.2,39.2]",39,878,255,88,"Mut1","H4"
"Loc88","(39.2,40.2]",40,611,274,88,"Mut1","H4"
"Loc88","(40.2,41.2]",41,394,109,88,"Mut1","H4"
"Loc88","(41.2,42.2]",42,412,336,88,"Mut1","H4"
"Loc88","(42.2,43.2]",43,405,0,88,"Mut1","H4"
"Loc88","(43.2,44.2]",44,363,101,88,"Mut1","H4"
"Loc88","(44.2,45.2]",45,555,88,88,"Mut1","H4"
"Loc88","(45.2,46.2]",46,504,108,88,"Mut1","H4"
"Loc88","(46.2,47.2]",47,564,158,88,"Mut1","H4"
"Loc88","(47.2,48.2]",48,1183,179,88,"Mut1","H4"
"Loc88","(48.2,49.2]",49,192,388,88,"Mut1","H4"
"Loc88","(49.2,50.2]",50,363,125,88,"Mut1","H4"
"Loc88","(50.2,51.2]",51,214,229,88,"Mut1","H4"
"Loc88","(51.2,52.2]",52,1912,459,88,"Mut1","H4"
"Loc88","(52.2,53.2]",53,465,15,88,"Mut1","H4"
"Loc88","(53.2,54.2]",54,358,141,88,"Mut1","H4"
"Loc88","(54.2,55.2]",55,716,90,88,"Mut1","H4"
"Loc88","(55.2,56.2]",56,221,61,88,"Mut1","H4"
"Loc88","(56.2,57.2]",57,194,475,88,"Mut1","H4"
"Loc88","(57.2,58.2]",58,30,177,88,"Mut1","H4"
"Loc88","(58.2,59.2]",59,768,54,88,"Mut1","H4"
"Loc88","(59.2,60.3]",60,872,397,88,"Mut1","H4"
"Loc88","(60.3,61.3]",61,3328,397,88,"Mut1","H4"
"Loc88","(61.3,62.3]",62,1101,267,88,"Mut1","H4"
"Loc88","(62.3,63.3]",63,927,0,88,"Mut1","H4"
"Loc88","(63.3,64.3]",64,172,0,88,"Mut1","H4"
"Loc88","(64.3,65.3]",65,618,0,88,"Mut1","H4"
"Loc88","(65.3,66.3]",66,128,0,88,"Mut1","H4"
"Loc88","(66.3,67.3]",67,176,431,88,"Mut1","H4"
"Loc88","(67.3,68.3]",68,167,58,88,"Mut1","H4"
"Loc88","(68.3,69.3]",69,0,0,88,"Mut1","H4"
"Loc88","(69.3,70.3]",70,0,108,88,"Mut1","H4"
"Loc88","(70.3,71.3]",71,0,393,88,"Mut1","H4"
"Loc88","(71.3,72.3]",72,0,0,88,"Mut1","H4"
"Loc88","(72.3,73.3]",73,0,0,88,"Mut1","H4"
"Loc88","(73.3,74.3]",74,1,0,88,"Mut1","H4"
"Loc88","(74.3,75.3]",75,0,0,88,"Mut1","H4"
"Loc88","(75.3,76.3]",76,0,0,88,"Mut1","H4"
"Loc88","(76.3,77.3]",77,0,0,88,"Mut1","H4"
"Loc88","(77.3,78.3]",78,0,0,88,"Mut1","H4"
"Loc88","(78.3,79.3]",79,0,0,88,"Mut1","H4"
"Loc88","(79.3,80.3]",80,0,0,88,"Mut1","H4"
"Loc88","(80.3,81.3]",81,0,0,88,"Mut1","H4"
"Loc88","(81.3,82.3]",82,0,0,88,"Mut1","H4"
"Loc88","(82.3,83.3]",83,0,0,88,"Mut1","H4"
"Loc88","(83.3,84.4]",84,0,0,88,"Mut1","H4"
"Loc88","(84.4,85.4]",85,0,569,88,"Mut1","H4"
"Loc88","(85.4,86.4]",86,0,1123,88,"Mut1","H4"
"Loc88","(86.4,87.4]",87,0,821,88,"Mut1","H4"
"Loc88","(87.4,88.4]",88,0,0,88,"Mut1","H4"
"Loc88","(88.4,89.4]",89,0,0,88,"Mut1","H4"
"Loc88","(89.4,90.4]",90,0,0,88,"Mut1","H4"
"Loc88","(90.4,91.4]",91,0,1303,88,"Mut1","H4"
"Loc88","(91.4,92.4]",92,0,0,88,"Mut1","H4"
"Loc88","(92.4,93.4]",93,0,266,88,"Mut1","H4"
"Loc88","(93.4,94.4]",94,0,296,88,"Mut1","H4"
"Loc88","(94.4,95.4]",95,0,665,88,"Mut1","H4"
"Loc88","(95.4,96.4]",96,0,0,88,"Mut1","H4"
"Loc88","(96.4,97.4]",97,0,0,88,"Mut1","H4"
"Loc88","(97.4,98.4]",98,0,0,88,"Mut1","H4"
"Loc88","(98.4,99.4]",99,0,0,88,"Mut1","H4"
"Loc88","(99.4,100]",100,0,0,88,"Mut1","H4"
"Loc88","(100,101]",101,0,384,88,"Mut1","H4"
"Loc88","(101,102]",102,0,1665,88,"Mut1","H4"
"Loc88","(102,103]",103,0,1136,88,"Mut1","H4"
"Loc88","(103,104]",104,0,1962,88,"Mut1","H4"
"Loc88","(104,105]",105,0,281,88,"Mut1","H4"
"Loc88","(105,106]",106,0,78,88,"Mut1","H4"
"Loc88","(106,107]",107,0,0,88,"Mut1","H4"
"Loc88","(107,108]",108,0,0,88,"Mut1","H4"
"Loc88","(108,109]",109,0,14,88,"Mut1","H4"
"Loc88","(109,110]",110,0,0,88,"Mut1","H4"
"Loc88","(110,111]",111,0,720,88,"Mut1","H4"
"Loc88","(111,112]",112,0,0,88,"Mut1","H4"
"Loc88","(112,113]",113,965,0,88,"Mut1","H4"
"Loc88","(113,114]",114,448,0,88,"Mut1","H4"
"Loc88","(114,115]",115,0,0,88,"Mut1","H4"
"Loc88","(115,116]",116,0,0,88,"Mut1","H4"
"Loc88","(116,117]",117,0,0,88,"Mut1","H4"
"Loc88","(117,118]",118,0,0,88,"Mut1","H4"
"Loc88","(118,119]",119,0,0,88,"Mut1","H4"
"Loc88","(119,121]",120,0,0,88,"Mut1","H4"
"Loc88","(121,122]",121,0,153,88,"Mut1","H4"
"Loc88","(122,123]",123,1055,44,88,"Mut1","H4"
"Loc88","(123,124]",124,1017,0,88,"Mut1","H4"
"Loc88","(124,125]",125,284,0,88,"Mut1","H4"
"Loc88","(125,126]",126,47,0,88,"Mut1","H4"
"Loc88","(126,127]",127,788,279,88,"Mut1","H4"
"Loc88","(127,128]",128,272,0,88,"Mut1","H4"
"Loc88","(128,129]",129,321,0,88,"Mut1","H4"
"Loc88","(129,130]",130,568,0,88,"Mut1","H4"
"Loc88","(130,131]",131,477,0,88,"Mut1","H4"
"Loc88","(131,132]",132,570,0,88,"Mut1","H4"
"Loc88","(132,133]",133,332,0,88,"Mut1","H4"
"Loc88","(133,134]",134,2285,0,88,"Mut1","H4"
"Loc88","(134,135]",135,20,0,88,"Mut1","H4"
"Loc88","(135,136]",136,117,0,88,"Mut1","H4"
"Loc88","(136,137]",137,0,0,88,"Mut1","H4"
"Loc88","(137,138]",138,327,0,88,"Mut1","H4"
"Loc88","(138,139]",139,1040,0,88,"Mut1","H4"
"Loc88","(139,140]",140,798,0,88,"Mut1","H4"
"Loc88","(140,141]",141,1196,0,88,"Mut1","H4"
"Loc88","(141,142]",142,596,0,88,"Mut1","H4"
"Loc88","(142,143]",143,386,0,88,"Mut1","H4"
"Loc88","(143,144]",144,585,0,88,"Mut1","H4"
"Loc88","(144,145]",145,402,0,88,"Mut1","H4"
"Loc88","(145,146]",146,414,0,88,"Mut1","H4"
"Loc88","(146,147]",147,2283,0,88,"Mut1","H4"
"Loc88","(147,148]",148,517,0,88,"Mut1","H4"
"Loc88","(148,149]",149,1137,0,88,"Mut1","H4"
"Loc88","(149,150]",150,297,0,88,"Mut1","H4"
