time	location	data1	data2
109567512	Loc77	0	0
109567512	Loc78	0	0
109567512	Loc79	0	0
109567512	Loc80	0	0
109567512	Loc81	0	0
109567512	Loc82	0	0
109567512	Loc83	0	0
109567512	Loc84	0	0
109567512	Loc85	0	0
109567512	Loc86	0	0
109567512	Loc87	0	0
109567512	Loc88	0	0
109567512	Loc89	0	0
109567512	Loc90	0	0
109567512	Loc91	0	0
109567512	Loc92	0	0
109567512	Loc93	0	0
109567512	Loc94	0	0
109567512	Loc95	0	0
109567512	Loc96	0	0
109600998	Loc01	0	0
109600998	Loc02	0	0
109600998	Loc03	0	101
109600998	Loc04	0	0
109600998	Loc05	0	0
109600998	Loc06	0	0
109600998	Loc07	0	17
109600998	Loc08	0	0
109600998	Loc09	0	0
109600998	Loc10	0	101
109600998	Loc11	0	0
109600998	Loc12	0	0
109600998	Loc13	0	0
109600998	Loc14	0	0
109600998	Loc15	0	0
109600998	Loc16	0	0
109600998	Loc17	0	0
109600998	Loc18	0	0
109600998	Loc19	0	0
109600998	Loc20	0	0
109600998	Loc21	0	0
109600998	Loc22	0	0
109600998	Loc23	0	0
109600998	Loc24	0	0
109600998	Loc25	0	0
109600998	Loc26	0	0
109600998	Loc27	0	0
109600998	Loc28	30	0
109600998	Loc29	0	0
109600998	Loc30	0	0
109600998	Loc31	0	0
109600998	Loc32	0	0
109600998	Loc33	0	0
109600998	Loc34	0	0
109600998	Loc35	0	0
109600998	Loc36	0	0
109600998	Loc37	0	0
109600998	Loc38	0	0
109600998	Loc39	0	0
109600998	Loc40	0	0
109600998	Loc41	0	193
109600998	Loc42	0	0
109600998	Loc43	0	0
109600998	Loc44	0	0
109600998	Loc45	0	0
109600998	Loc46	0	0
109600998	Loc47	0	0
109600998	Loc48	0	0
109600998	Loc49	0	0
109600998	Loc50	0	0
109600998	Loc51	0	0
109600998	Loc52	0	0
109600998	Loc53	0	0
109600998	Loc54	0	0
109600998	Loc55	0	0
109600998	Loc56	0	0
109600998	Loc57	0	161
109600998	Loc58	0	0
109600998	Loc59	0	0
109600998	Loc60	0	0
109600998	Loc61	0	0
109600998	Loc62	0	0
109600998	Loc63	12	91
109600998	Loc64	0	0
109600998	Loc65	0	0
109600998	Loc66	0	0
109600998	Loc67	0	0
109600998	Loc68	0	0
109600998	Loc69	0	0
109600998	Loc70	38	0
109600998	Loc71	0	0
109600998	Loc72	0	0
109600998	Loc73	0	40
109600998	Loc74	0	0
109600998	Loc75	0	0
109600998	Loc76	0	0
109600998	Loc77	0	0
109600998	Loc78	0	0
109600998	Loc79	0	0
109600998	Loc80	0	0
109600998	Loc81	0	0
109600998	Loc82	0	0
109600998	Loc83	0	0
109600998	Loc84	0	0
109600998	Loc85	0	0
109600998	Loc86	0	0
109600998	Loc87	0	0
109600998	Loc88	0	0
109600998	Loc89	0	0
109600998	Loc90	0	0
109600998	Loc91	0	0
109600998	Loc92	0	0
109600998	Loc93	0	0
109600998	Loc94	0	0
109600998	Loc95	0	0
109600998	Loc96	0	0
109643789	Loc01	0	0
109643789	Loc02	0	0
109643789	Loc03	0	63
109643789	Loc04	0	0
109643789	Loc05	0	0
109643789	Loc06	0	0
109643789	Loc07	0	6
109643789	Loc08	0	0
109643789	Loc09	0	0
109643789	Loc10	0	49
109643789	Loc11	0	0
109643789	Loc12	0	0
109643789	Loc13	0	0
109643789	Loc14	0	0
109643789	Loc15	0	0
109643789	Loc16	0	0
109643789	Loc17	0	0
109643789	Loc18	0	0
109643789	Loc19	0	0
109643789	Loc20	0	0
109643789	Loc21	0	0
109643789	Loc22	0	0
109643789	Loc23	0	0
109643789	Loc24	0	0
109643789	Loc25	0	0
109643789	Loc26	0	0
109643789	Loc27	0	0
109643789	Loc28	199	0
109643789	Loc29	0	0
109643789	Loc30	0	6
109643789	Loc31	0	0
109643789	Loc32	0	0
109643789	Loc33	0	0
109643789	Loc34	0	0
109643789	Loc35	0	0
109643789	Loc36	0	0
109643789	Loc37	0	0
109643789	Loc38	0	0
109643789	Loc39	0	0
109643789	Loc40	0	0
109643789	Loc41	0	298
109643789	Loc42	0	0
109643789	Loc43	0	0
109643789	Loc44	0	0
109643789	Loc45	0	0
109643789	Loc46	0	0
109643789	Loc47	0	0
109643789	Loc48	0	0
109643789	Loc49	0	0
109643789	Loc50	0	0
109643789	Loc51	0	0
109643789	Loc52	0	0
109643789	Loc53	0	0
109643789	Loc54	0	0
109643789	Loc55	0	0
109643789	Loc56	0	0
109643789	Loc57	0	84
109643789	Loc58	0	0
109643789	Loc59	0	0
109643789	Loc60	0	0
109643789	Loc61	0	0
109643789	Loc62	0	0
109643789	Loc63	0	29
109643789	Loc64	0	0
109643789	Loc65	0	0
109643789	Loc66	0	0
109643789	Loc67	0	0
109643789	Loc68	0	0
109643789	Loc69	0	0
109643789	Loc70	16	0
109643789	Loc71	0	0
109643789	Loc72	0	0
109643789	Loc73	0	58
109643789	Loc74	0	0
109643789	Loc75	0	0
109643789	Loc76	0	0
109643789	Loc77	0	0
109643789	Loc78	0	0
109643789	Loc79	0	0
109643789	Loc80	0	0
109643789	Loc81	0	0
109643789	Loc82	0	0
109643789	Loc83	0	0
109643789	Loc84	0	0
109643789	Loc85	0	0
109643789	Loc86	0	0
109643789	Loc87	0	0
109643789	Loc88	0	0
109643789	Loc89	0	0
109643789	Loc90	0	0
109643789	Loc91	0	0
109643789	Loc92	0	0
109643789	Loc93	0	0
109643789	Loc94	0	0
109643789	Loc95	0	0
109643789	Loc96	0	0
109667387	Loc01	0	0
109667387	Loc02	0	0
109667387	Loc03	0	52
109667387	Loc04	0	0
109667387	Loc05	0	0
109667387	Loc06	0	0
109667387	Loc07	0	5
109667387	Loc08	0	0
109667387	Loc09	0	0
109667387	Loc10	0	44
109667387	Loc11	0	0
109667387	Loc12	0	0
109667387	Loc13	0	0
109667387	Loc14	0	0
109667387	Loc15	0	0
109667387	Loc16	0	0
109667387	Loc17	0	0
109667387	Loc18	0	0
109667387	Loc19	0	0
109667387	Loc20	0	0
109667387	Loc21	0	0
109667387	Loc22	0	0
109667387	Loc23	0	0
109667387	Loc24	0	0
109667387	Loc25	0	0
109667387	Loc26	0	0
109667387	Loc27	0	0
109667387	Loc28	283	0
109667387	Loc29	0	0
109667387	Loc30	0	10
109667387	Loc31	0	0
109667387	Loc32	0	0
109667387	Loc33	0	0
109667387	Loc34	0	0
109667387	Loc35	0	0
109667387	Loc36	0	0
109667387	Loc37	0	0
109667387	Loc38	0	0
109667387	Loc39	0	0
109667387	Loc40	0	0
109667387	Loc41	0	239
109667387	Loc42	0	0
109667387	Loc43	0	0
109667387	Loc44	0	0
109667387	Loc45	0	0
109667387	Loc46	0	0
109667387	Loc47	0	0
109667387	Loc48	0	0
109667387	Loc49	0	0
109667387	Loc50	0	0
109667387	Loc51	0	0
109667387	Loc52	0	0
109667387	Loc53	0	0
109667387	Loc54	0	0
109667387	Loc55	0	0
109667387	Loc56	0	0
109667387	Loc57	0	28
109667387	Loc58	0	0
109667387	Loc59	0	0
109667387	Loc60	0	0
109667387	Loc61	0	0
109667387	Loc62	0	0
109667387	Loc63	0	3
109667387	Loc64	0	0
109667387	Loc65	0	0
109667387	Loc66	0	0
109667387	Loc67	0	0
109667387	Loc68	0	0
109667387	Loc69	0	0
109667387	Loc70	8	0
109667387	Loc71	0	0
109667387	Loc72	0	0
109667387	Loc73	0	28
109667387	Loc74	0	0
109667387	Loc75	0	0
109667387	Loc76	0	0
109667387	Loc77	0	0
109667387	Loc78	0	0
109667387	Loc79	0	0
109667387	Loc80	0	0
109667387	Loc81	0	0
109667387	Loc82	0	0
109667387	Loc83	0	0
109667387	Loc84	0	0
109667387	Loc85	0	0
109667387	Loc86	0	0
109667387	Loc87	0	0
109667387	Loc88	0	0
109667387	Loc89	0	0
109667387	Loc90	0	0
109667387	Loc91	0	0
109667387	Loc92	0	0
109667387	Loc93	0	0
109667387	Loc94	0	0
109667387	Loc95	0	0
109667387	Loc96	0	0
109700844	Loc01	0	0
109700844	Loc02	0	0
109700844	Loc03	0	50
109700844	Loc04	0	0
109700844	Loc05	0	0
109700844	Loc06	0	0
109700844	Loc07	0	3
109700844	Loc08	0	0
109700844	Loc09	0	0
109700844	Loc10	0	36
109700844	Loc11	0	0
109700844	Loc12	0	0
109700844	Loc13	0	0
109700844	Loc14	0	0
109700844	Loc15	0	0
109700844	Loc16	0	0
109700844	Loc17	0	0
109700844	Loc18	0	0
109700844	Loc19	0	0
109700844	Loc20	0	0
109700844	Loc21	0	0
109700844	Loc22	0	0
109700844	Loc23	0	0
109700844	Loc24	0	0
109700844	Loc25	0	0
109700844	Loc26	0	0
109700844	Loc27	0	0
109700844	Loc28	248	1
109700844	Loc29	0	0
109700844	Loc30	0	8
109700844	Loc31	0	0
109700844	Loc32	0	0
109700844	Loc33	0	0
109700844	Loc34	0	0
109700844	Loc35	0	0
109700844	Loc36	0	0
109700844	Loc37	0	0
109700844	Loc38	0	0
109700844	Loc39	0	0
109700844	Loc40	0	0
109700844	Loc41	0	103
109700844	Loc42	0	0
109700844	Loc43	0	0
109700844	Loc44	0	0
109700844	Loc45	0	0
109700844	Loc46	0	0
109700844	Loc47	0	0
109700844	Loc48	0	0
109700844	Loc49	0	0
109700844	Loc50	0	0
109700844	Loc51	0	0
109700844	Loc52	0	0
109700844	Loc53	0	0
109700844	Loc54	0	0
109700844	Loc55	0	0
109700844	Loc56	0	0
109700844	Loc57	0	2
109700844	Loc58	0	0
109700844	Loc59	0	0
109700844	Loc60	0	0
109700844	Loc61	0	0
109700844	Loc62	0	0
109700844	Loc63	11	0
109700844	Loc64	0	0
109700844	Loc65	0	0
109700844	Loc66	0	0
109700844	Loc67	0	0
109700844	Loc68	0	0
109700844	Loc69	0	0
109700844	Loc70	7	0
109700844	Loc71	0	0
109700844	Loc72	0	0
109700844	Loc73	0	4
109700844	Loc74	0	0
109700844	Loc75	0	0
109700844	Loc76	0	0
109700844	Loc77	0	0
109700844	Loc78	0	0
109700844	Loc79	0	0
109700844	Loc80	0	0
109700844	Loc81	0	0
109700844	Loc82	0	0
109700844	Loc83	0	0
109700844	Loc84	0	0
109700844	Loc85	0	0
109700844	Loc86	0	0
109700844	Loc87	0	0
109700844	Loc88	0	0
109700844	Loc89	0	0
109700844	Loc90	0	0
109700844	Loc91	0	0
109700844	Loc92	0	0
109700844	Loc93	0	0
109700844	Loc94	0	0
109700844	Loc95	0	0
109700844	Loc96	0	0
109734243	Loc01	0	0
109734243	Loc02	0	0
109734243	Loc03	0	45
109734243	Loc04	0	0
109734243	Loc05	0	0
109734243	Loc06	0	0
109734243	Loc07	0	1
109734243	Loc08	0	0
109734243	Loc09	0	0
109734243	Loc10	0	27
109734243	Loc11	0	0
109734243	Loc12	0	0
109734243	Loc13	0	0
109734243	Loc14	0	0
109734243	Loc15	0	0
109734243	Loc16	0	0
109734243	Loc17	0	0
109734243	Loc18	0	0
109734243	Loc19	0	0
109734243	Loc20	0	0
109734243	Loc21	0	0
109734243	Loc22	0	0
109734243	Loc23	0	0
109734243	Loc24	0	0
109734243	Loc25	0	0
109734243	Loc26	0	0
109734243	Loc27	0	0
109734243	Loc28	119	2
109734243	Loc29	0	0
109734243	Loc30	0	0
109734243	Loc31	0	0
109734243	Loc32	0	0
109734243	Loc33	0	0
109734243	Loc34	0	0
109734243	Loc35	0	0
109734243	Loc36	0	0
109734243	Loc37	0	0
109734243	Loc38	0	0
109734243	Loc39	0	0
109734243	Loc40	0	0
109734243	Loc41	0	32
109734243	Loc42	0	0
109734243	Loc43	0	0
109734243	Loc44	0	0
109734243	Loc45	0	0
109734243	Loc46	0	0
109734243	Loc47	0	0
109734243	Loc48	0	0
109734243	Loc49	0	0
109734243	Loc50	0	0
109734243	Loc51	0	0
109734243	Loc52	0	0
109734243	Loc53	0	0
109734243	Loc54	0	0
109734243	Loc55	0	0
109734243	Loc56	0	0
109734243	Loc57	0	0
109734243	Loc58	0	0
109734243	Loc59	0	0
109734243	Loc60	0	0
109734243	Loc61	0	0
109734243	Loc62	0	0
109734243	Loc63	12	0
109734243	Loc64	0	0
109734243	Loc65	0	0
109734243	Loc66	0	0
109734243	Loc67	0	0
109734243	Loc68	0	0
109734243	Loc69	0	0
109734243	Loc70	4	0
109734243	Loc71	0	0
109734243	Loc72	0	0
109734243	Loc73	0	2
109734243	Loc74	0	0
109734243	Loc75	0	0
109734243	Loc76	0	0
109734243	Loc77	0	0
109734243	Loc78	0	0
109734243	Loc79	0	0
109734243	Loc80	0	0
109734243	Loc81	0	0
109734243	Loc82	0	0
109734243	Loc83	0	0
109734243	Loc84	0	0
109734243	Loc85	0	0
109734243	Loc86	0	0
109734243	Loc87	0	0
109734243	Loc88	0	0
109734243	Loc89	0	0
109734243	Loc90	0	0
109734243	Loc91	0	0
109734243	Loc92	0	0
109734243	Loc93	0	0
109734243	Loc94	0	0
109734243	Loc95	0	0
109734243	Loc96	0	0
109767206	Loc01	0	0
109767206	Loc02	0	0
109767206	Loc03	0	41
109767206	Loc04	0	0
109767206	Loc05	0	0
109767206	Loc06	0	0
109767206	Loc07	0	0
109767206	Loc08	0	0
109767206	Loc09	0	0
109767206	Loc10	0	22
109767206	Loc11	0	0
109767206	Loc12	0	0
109767206	Loc13	0	0
109767206	Loc14	0	0
109767206	Loc15	0	0
109767206	Loc16	0	0
109767206	Loc17	0	0
109767206	Loc18	0	0
109767206	Loc19	0	0
109767206	Loc20	0	0
109767206	Loc21	0	0
109767206	Loc22	0	0
109767206	Loc23	0	0
109767206	Loc24	0	0
109767206	Loc25	0	0
109767206	Loc26	0	0
109767206	Loc27	0	0
109767206	Loc28	84	0
109767206	Loc29	0	0
109767206	Loc30	0	1
109767206	Loc31	0	0
109767206	Loc32	0	0
109767206	Loc33	0	0
109767206	Loc34	0	0
109767206	Loc35	0	0
109767206	Loc36	0	0
109767206	Loc37	0	0
109767206	Loc38	0	0
109767206	Loc39	0	0
109767206	Loc40	0	0
109767206	Loc41	0	10
109767206	Loc42	0	0
109767206	Loc43	11	0
109767206	Loc44	0	0
109767206	Loc45	0	0
109767206	Loc46	0	0
109767206	Loc47	0	0
109767206	Loc48	0	0
109767206	Loc49	0	0
109767206	Loc50	0	0
109767206	Loc51	0	0
109767206	Loc52	0	0
109767206	Loc53	0	0
109767206	Loc54	0	0
109767206	Loc55	0	0
109767206	Loc56	0	0
109767206	Loc57	0	0
109767206	Loc58	0	0
109767206	Loc59	0	0
109767206	Loc60	0	0
109767206	Loc61	0	0
109767206	Loc62	0	0
109767206	Loc63	0	0
109767206	Loc64	0	0
109767206	Loc65	0	0
109767206	Loc66	0	0
109767206	Loc67	0	0
109767206	Loc68	0	0
109767206	Loc69	0	0
109767206	Loc70	0	0
109767206	Loc71	0	0
109767206	Loc72	0	0
109767206	Loc73	0	1
109767206	Loc74	0	0
109767206	Loc75	0	0
109767206	Loc76	0	0
109767206	Loc77	0	0
109767206	Loc78	0	0
109767206	Loc79	0	0
109767206	Loc80	0	0
109767206	Loc81	0	0
109767206	Loc82	0	0
109767206	Loc83	0	0
109767206	Loc84	0	0
109767206	Loc85	0	0
109767206	Loc86	0	0
109767206	Loc87	0	0
109767206	Loc88	0	0
109767206	Loc89	0	0
109767206	Loc90	0	0
109767206	Loc91	0	0
109767206	Loc92	0	0
109767206	Loc93	0	0
109767206	Loc94	0	0
109767206	Loc95	0	0
109767206	Loc96	0	0
109800988	Loc01	0	0
109800988	Loc02	0	0
109800988	Loc03	0	33
109800988	Loc04	0	0
109800988	Loc05	0	0
109800988	Loc06	0	0
109800988	Loc07	0	0
109800988	Loc08	0	0
109800988	Loc09	0	0
109800988	Loc10	0	21
109800988	Loc11	0	0
109800988	Loc12	0	0
109800988	Loc13	0	0
109800988	Loc14	0	0
109800988	Loc15	0	0
109800988	Loc16	0	0
109800988	Loc17	0	0
109800988	Loc18	0	0
109800988	Loc19	0	0
109800988	Loc20	0	0
109800988	Loc21	0	0
109800988	Loc22	0	0
109800988	Loc23	0	0
109800988	Loc24	0	0
109800988	Loc25	0	0
109800988	Loc26	0	0
109800988	Loc27	0	0
109800988	Loc28	67	4
109800988	Loc29	0	0
109800988	Loc30	0	0
109800988	Loc31	0	0
109800988	Loc32	0	0
109800988	Loc33	0	0
109800988	Loc34	0	0
109800988	Loc35	0	0
109800988	Loc36	0	0
109800988	Loc37	0	0
109800988	Loc38	0	0
109800988	Loc39	0	0
109800988	Loc40	0	0
109800988	Loc41	0	7
109800988	Loc42	0	0
109800988	Loc43	19	0
109800988	Loc44	0	0
109800988	Loc45	0	0
109800988	Loc46	0	0
109800988	Loc47	0	0
109800988	Loc48	0	0
109800988	Loc49	0	0
109800988	Loc50	0	0
109800988	Loc51	0	0
109800988	Loc52	0	0
109800988	Loc53	0	0
109800988	Loc54	0	0
109800988	Loc55	0	0
109800988	Loc56	0	0
109800988	Loc57	0	0
109800988	Loc58	0	0
109800988	Loc59	0	0
109800988	Loc60	0	0
109800988	Loc61	0	0
109800988	Loc62	0	0
109800988	Loc63	0	0
109800988	Loc64	0	0
109800988	Loc65	0	0
109800988	Loc66	0	0
109800988	Loc67	0	0
109800988	Loc68	0	0
109800988	Loc69	0	0
109800988	Loc70	0	0
109800988	Loc71	0	0
109800988	Loc72	0	0
109800988	Loc73	0	0
109800988	Loc74	0	0
109800988	Loc75	0	0
109800988	Loc76	0	0
109800988	Loc77	0	0
109800988	Loc78	0	0
109800988	Loc79	0	0
109800988	Loc80	0	0
109800988	Loc81	0	0
109800988	Loc82	0	0
109800988	Loc83	0	0
109800988	Loc84	0	0
109800988	Loc85	0	0
109800988	Loc86	0	0
109800988	Loc87	0	0
109800988	Loc88	0	0
109800988	Loc89	0	0
109800988	Loc90	0	0
109800988	Loc91	0	0
109800988	Loc92	0	0
109800988	Loc93	0	0
109800988	Loc94	0	0
109800988	Loc95	0	0
109800988	Loc96	0	0
109834130	Loc01	0	0
109834130	Loc02	0	0
109834130	Loc03	0	30
109834130	Loc04	0	0
109834130	Loc05	0	0
109834130	Loc06	0	0
109834130	Loc07	0	0
109834130	Loc08	0	0
109834130	Loc09	0	0
109834130	Loc10	0	20
109834130	Loc11	0	0
109834130	Loc12	0	0
109834130	Loc13	0	0
109834130	Loc14	0	0
109834130	Loc15	0	0
109834130	Loc16	0	0
109834130	Loc17	0	0
109834130	Loc18	0	0
109834130	Loc19	0	0
109834130	Loc20	0	0
109834130	Loc21	72	0
109834130	Loc22	0	0
109834130	Loc23	0	0
109834130	Loc24	0	0
109834130	Loc25	0	0
109834130	Loc26	0	0
109834130	Loc27	0	0
109834130	Loc28	19	10
109834130	Loc29	0	0
109834130	Loc30	0	0
109834130	Loc31	0	0
109834130	Loc32	0	0
109834130	Loc33	0	0
109834130	Loc34	0	0
109834130	Loc35	0	0
109834130	Loc36	0	0
109834130	Loc37	0	0
109834130	Loc38	0	0
109834130	Loc39	0	0
109834130	Loc40	0	0
109834130	Loc41	0	5
109834130	Loc42	0	0
109834130	Loc43	19	0
109834130	Loc44	0	0
109834130	Loc45	0	0
109834130	Loc46	0	0
109834130	Loc47	0	0
109834130	Loc48	0	0
109834130	Loc49	0	0
109834130	Loc50	0	0
109834130	Loc51	0	0
109834130	Loc52	0	0
109834130	Loc53	0	0
109834130	Loc54	0	0
109834130	Loc55	0	0
109834130	Loc56	0	0
109834130	Loc57	0	0
109834130	Loc58	0	0
109834130	Loc59	0	0
109834130	Loc60	0	0
109834130	Loc61	0	0
109834130	Loc62	0	0
109834130	Loc63	0	0
109834130	Loc64	0	0
109834130	Loc65	0	0
109834130	Loc66	0	0
109834130	Loc67	0	0
109834130	Loc68	0	0
109834130	Loc69	0	0
109834130	Loc70	0	0
109834130	Loc71	0	0
109834130	Loc72	0	0
109834130	Loc73	0	0
109834130	Loc74	0	0
109834130	Loc75	0	0
109834130	Loc76	0	0
109834130	Loc77	0	0
109834130	Loc78	0	0
109834130	Loc79	0	0
109834130	Loc80	0	0
109834130	Loc81	0	0
109834130	Loc82	0	0
109834130	Loc83	0	0
109834130	Loc84	0	0
109834130	Loc85	0	0
109834130	Loc86	0	0
109834130	Loc87	0	0
109834130	Loc88	0	0
109834130	Loc89	0	0
109834130	Loc90	0	0
109834130	Loc91	0	0
109834130	Loc92	0	0
109834130	Loc93	0	0
109834130	Loc94	0	0
109834130	Loc95	0	0
109834130	Loc96	0	0
109867204	Loc01	0	0
109867204	Loc02	0	0
109867204	Loc03	0	17
109867204	Loc04	0	0
109867204	Loc05	0	0
109867204	Loc06	0	0
109867204	Loc07	0	0
109867204	Loc08	0	0
109867204	Loc09	0	0
109867204	Loc10	0	15
109867204	Loc11	0	0
109867204	Loc12	0	0
109867204	Loc13	0	0
109867204	Loc14	0	0
109867204	Loc15	0	0
109867204	Loc16	0	0
109867204	Loc17	0	0
109867204	Loc18	0	0
109867204	Loc19	0	0
109867204	Loc20	0	0
109867204	Loc21	108	0
109867204	Loc22	0	0
109867204	Loc23	0	0
109867204	Loc24	0	0
109867204	Loc25	0	0
109867204	Loc26	0	0
109867204	Loc27	0	0
109867204	Loc28	0	9
109867204	Loc29	0	0
109867204	Loc30	0	17
109867204	Loc31	0	0
109867204	Loc32	0	0
109867204	Loc33	0	0
109867204	Loc34	0	0
109867204	Loc35	0	0
109867204	Loc36	0	0
109867204	Loc37	0	18
109867204	Loc38	0	0
109867204	Loc39	0	0
109867204	Loc40	0	0
109867204	Loc41	0	2
109867204	Loc42	0	0
109867204	Loc43	11	0
109867204	Loc44	0	0
109867204	Loc45	0	0
109867204	Loc46	0	0
109867204	Loc47	0	0
109867204	Loc48	0	0
109867204	Loc49	0	0
109867204	Loc50	0	0
109867204	Loc51	0	0
109867204	Loc52	0	0
109867204	Loc53	0	0
109867204	Loc54	0	0
109867204	Loc55	0	0
109867204	Loc56	0	0
109867204	Loc57	0	0
109867204	Loc58	0	0
109867204	Loc59	0	0
109867204	Loc60	0	0
109867204	Loc61	0	0
109867204	Loc62	0	0
109867204	Loc63	0	0
109867204	Loc64	0	0
109867204	Loc65	0	0
109867204	Loc66	0	0
109867204	Loc67	0	0
109867204	Loc68	0	0
109867204	Loc69	0	0
109867204	Loc70	0	0
109867204	Loc71	0	0
109867204	Loc72	0	0
109867204	Loc73	0	0
109867204	Loc74	0	0
109867204	Loc75	0	0
109867204	Loc76	0	0
109867204	Loc77	0	0
109867204	Loc78	0	0
109867204	Loc79	0	0
109867204	Loc80	0	0
109867204	Loc81	0	0
109867204	Loc82	0	0
109867204	Loc83	0	0
109867204	Loc84	0	0
109867204	Loc85	0	0
109867204	Loc86	0	0
109867204	Loc87	0	0
109867204	Loc88	0	0
109867204	Loc89	0	0
109867204	Loc90	0	0
109867204	Loc91	0	0
109867204	Loc92	0	0
109867204	Loc93	0	0
109867204	Loc94	0	0
109867204	Loc95	0	0
109867204	Loc96	0	0
109900627	Loc01	0	0
109900627	Loc02	0	0
109900627	Loc03	0	16
109900627	Loc04	0	0
109900627	Loc05	0	0
109900627	Loc06	0	0
109900627	Loc07	0	0
109900627	Loc08	0	0
109900627	Loc09	0	0
109900627	Loc10	0	7
109900627	Loc11	0	0
109900627	Loc12	0	0
109900627	Loc13	0	0
109900627	Loc14	0	0
109900627	Loc15	0	0
109900627	Loc16	0	0
109900627	Loc17	0	0
109900627	Loc18	0	0
109900627	Loc19	0	0
109900627	Loc20	0	0
109900627	Loc21	35	0
109900627	Loc22	0	0
109900627	Loc23	0	0
109900627	Loc24	0	0
109900627	Loc25	0	0
109900627	Loc26	0	0
109900627	Loc27	0	0
109900627	Loc28	56	19
109900627	Loc29	0	0
109900627	Loc30	0	24
109900627	Loc31	0	0
109900627	Loc32	0	0
109900627	Loc33	0	0
109900627	Loc34	0	0
109900627	Loc35	0	0
109900627	Loc36	0	0
109900627	Loc37	0	21
109900627	Loc38	0	0
109900627	Loc39	0	0
109900627	Loc40	0	0
109900627	Loc41	0	2
109900627	Loc42	0	0
109900627	Loc43	0	0
109900627	Loc44	0	0
109900627	Loc45	0	0
109900627	Loc46	0	0
109900627	Loc47	0	0
109900627	Loc48	0	0
109900627	Loc49	0	0
109900627	Loc50	0	0
109900627	Loc51	0	0
109900627	Loc52	0	0
109900627	Loc53	0	0
109900627	Loc54	0	0
109900627	Loc55	0	0
109900627	Loc56	0	0
109900627	Loc57	0	0
109900627	Loc58	0	0
109900627	Loc59	0	0
109900627	Loc60	0	0
109900627	Loc61	0	0
109900627	Loc62	0	0
109900627	Loc63	0	0
109900627	Loc64	0	0
109900627	Loc65	0	0
109900627	Loc66	0	0
109900627	Loc67	0	0
109900627	Loc68	0	0
109900627	Loc69	0	0
109900627	Loc70	0	0
109900627	Loc71	0	0
109900627	Loc72	0	0
109900627	Loc73	0	0
109900627	Loc74	0	0
109900627	Loc75	0	0
109900627	Loc76	0	0
109900627	Loc77	0	0
109900627	Loc78	0	0
109900627	Loc79	0	0
109900627	Loc80	0	0
109900627	Loc81	0	0
109900627	Loc82	0	0
109900627	Loc83	0	0
109900627	Loc84	0	0
109900627	Loc85	0	0
109900627	Loc86	0	0
109900627	Loc87	0	0
109900627	Loc88	0	0
109900627	Loc89	0	0
109900627	Loc90	0	0
109900627	Loc91	0	0
109900627	Loc92	0	0
109900627	Loc93	0	0
109900627	Loc94	0	0
109900627	Loc95	0	0
109900627	Loc96	0	0
109933893	Loc01	0	0
109933893	Loc02	0	0
109933893	Loc03	0	10
109933893	Loc04	0	0
109933893	Loc05	0	0
109933893	Loc06	0	0
109933893	Loc07	0	0
109933893	Loc08	0	0
109933893	Loc09	0	0
109933893	Loc10	0	6
109933893	Loc11	0	0
109933893	Loc12	0	0
109933893	Loc13	0	0
109933893	Loc14	0	0
109933893	Loc15	0	0
109933893	Loc16	0	0
109933893	Loc17	0	0
109933893	Loc18	0	0
109933893	Loc19	0	0
109933893	Loc20	0	0
109933893	Loc21	26	0
109933893	Loc22	0	0
109933893	Loc23	0	0
109933893	Loc24	0	0
109933893	Loc25	0	0
109933893	Loc26	0	0
109933893	Loc27	0	0
109933893	Loc28	93	9
109933893	Loc29	0	0
109933893	Loc30	0	14
109933893	Loc31	0	0
109933893	Loc32	0	0
109933893	Loc33	0	0
109933893	Loc34	0	0
109933893	Loc35	0	0
109933893	Loc36	0	0
109933893	Loc37	0	14
109933893	Loc38	0	0
109933893	Loc39	0	0
109933893	Loc40	0	0
109933893	Loc41	0	2
109933893	Loc42	0	0
109933893	Loc43	0	0
109933893	Loc44	0	0
109933893	Loc45	0	0
109933893	Loc46	0	0
109933893	Loc47	0	0
109933893	Loc48	0	0
109933893	Loc49	0	0
109933893	Loc50	0	0
109933893	Loc51	21	0
109933893	Loc52	0	0
109933893	Loc53	0	0
109933893	Loc54	0	0
109933893	Loc55	0	0
109933893	Loc56	0	0
109933893	Loc57	0	0
109933893	Loc58	0	0
109933893	Loc59	0	0
109933893	Loc60	0	0
109933893	Loc61	0	0
109933893	Loc62	0	0
109933893	Loc63	0	0
109933893	Loc64	0	0
109933893	Loc65	0	0
109933893	Loc66	0	0
109933893	Loc67	0	0
109933893	Loc68	0	0
109933893	Loc69	0	0
109933893	Loc70	0	0
109933893	Loc71	0	0
109933893	Loc72	0	0
109933893	Loc73	0	0
109933893	Loc74	0	0
109933893	Loc75	0	0
109933893	Loc76	0	0
109933893	Loc77	0	0
109933893	Loc78	0	0
109933893	Loc79	0	0
109933893	Loc80	0	0
109933893	Loc81	0	0
109933893	Loc82	0	0
109933893	Loc83	0	0
109933893	Loc84	0	0
109933893	Loc85	0	0
109933893	Loc86	0	0
109933893	Loc87	0	0
109933893	Loc88	0	0
109933893	Loc89	0	0
109933893	Loc90	0	0
109933893	Loc91	0	0
109933893	Loc92	0	0
109933893	Loc93	0	0
109933893	Loc94	0	0
109933893	Loc95	0	0
109933893	Loc96	0	0
